,paper_id,target,type
1030,https://openalex.org/W3129773030,high-entropy,keyword
1031,https://openalex.org/W2550708246,M.H. Zahedi Ygane,author
1032,https://openalex.org/W2550708246,"Department of Nuclear Engineering, Faculty of Advanced Sciences & Technologies, University of Isfahan, Isfahan 81746-73441, Iran",institution
1033,https://openalex.org/W2550708246,IR,country
1034,https://openalex.org/W2550708246,G.R. Ansarifar,author
1037,https://openalex.org/W2550708246,reactors power measurement,keyword
1038,https://openalex.org/W2550708246,kalman filter,keyword
1039,https://openalex.org/W2550708246,extended kalman filter design,keyword
1040,https://openalex.org/W2550708246,poisons concentrations,keyword
1041,https://openalex.org/W2550708246,nuclear reactors,keyword
1042,https://openalex.org/W3111303664,V.S. Okunev,author
1043,https://openalex.org/W3111303664,"Bauman Moscow State Technical University, BMSTU, Moscow, Russia",institution
1044,https://openalex.org/W3111303664,RU,country
1045,https://openalex.org/W3111303664,generation,keyword
1046,https://openalex.org/W3111303664,energy,keyword
1047,https://openalex.org/W3111303664,technologies,keyword
1048,https://openalex.org/W764172758,Kamal Hadad,author
1049,https://openalex.org/W764172758,"Shiraz University, School of Mechanical Engineering, Mollasadra St., Shiraz, 71348-51154, Iran",institution
1050,https://openalex.org/W764172758,IR,country
1051,https://openalex.org/W764172758,Mohammadreza Nematolahi,author
1054,https://openalex.org/W764172758,Amin Golestani,author
1057,https://openalex.org/W764172758,mcnp calculations,keyword
1058,https://openalex.org/W764172758,cross-section,keyword
1059,https://openalex.org/W2162478573,M. Boroushaki,author
1060,https://openalex.org/W2162478573,"Dept. of Mech. Eng., Sharif Univ. of Technol., Tehran, Iran",institution
1061,https://openalex.org/W2162478573,IR,country
1062,https://openalex.org/W2162478573,M.B. Ghofrani,author
1065,https://openalex.org/W2162478573,C. Lucas,author
1066,https://openalex.org/W2162478573,"[Department of Electrical and Computer Engineering and Control and Intelligent Processing Center of Excellence, University of Tehran, Tehran, Iran]",institution
1068,https://openalex.org/W2162478573,M.J. Yazdanpanah,author
1071,https://openalex.org/W2162478573,nuclear reactor core,keyword
1072,https://openalex.org/W2162478573,recurrent neural networks,keyword
1073,https://openalex.org/W2162478573,fuzzy,keyword
1074,https://openalex.org/W2051938648,N.M. Sorokin,author
1075,https://openalex.org/W2051938648,"Rosenergoatom Concern, 24/26 B.Ordynka St., 119017 Moscow, Russian Federation",institution
1076,https://openalex.org/W2051938648,RU,country
1077,https://openalex.org/W2051938648,B.A. Gabaraev,author
1078,https://openalex.org/W2051938648,"N.A. Dollezhal Research and Development Institute of Power Engineering (NIKIET), Moscow, Russian Federation",institution
1080,https://openalex.org/W2051938648,Yu.M. Cherkashov,author
1083,https://openalex.org/W2051938648,plants,keyword
1084,https://openalex.org/W2051938648,safe operation,keyword
1085,https://openalex.org/W2051938648,life extension,keyword
1086,https://openalex.org/W2806897538,Elena S. Starostina,author
1087,https://openalex.org/W2806897538,ITMO University ( Russian Federation),institution
1088,https://openalex.org/W2806897538,RU,country
1089,https://openalex.org/W2806897538,Oleg A. Perezyabov,author
1092,https://openalex.org/W2806897538,Nadezhda K. Maltseva,author
1095,https://openalex.org/W2806897538,radiation-tolerant,keyword
1096,https://openalex.org/W3120483275,Zhen Wang,author
1097,https://openalex.org/W3120483275,Institute of Nuclear Energy Safety Technology Hefei Institutes of Physical Science Chinese Academy of Sciences Hefei China,institution
1098,https://openalex.org/W3120483275,CN,country
1099,https://openalex.org/W3120483275,Zhibin Chen,author
1102,https://openalex.org/W3120483275,Chao Chen,author
1105,https://openalex.org/W3120483275,Daochuan Ge,author
1108,https://openalex.org/W3120483275,Didier Perrault,author
1109,https://openalex.org/W3120483275,Institut de Radioprotection et Sûreté Nucléaire Villeneuve les Avignon France,institution
1110,https://openalex.org/W3120483275,FR,country
1111,https://openalex.org/W3120483275,Massimo Zucchetti,author
1112,https://openalex.org/W3120483275," Politecnico di Torino, Torino, Italy.",institution
1113,https://openalex.org/W3120483275,IT,country
1114,https://openalex.org/W3120483275,Michail Subbotin,author
1115,https://openalex.org/W3120483275,NRC Kurchatov Institute Moscow Russia,institution
1116,https://openalex.org/W3120483275,RU,country
1117,https://openalex.org/W3120483275,fusion power plants,keyword
1118,https://openalex.org/W3120483275,quantitative safety goals,keyword
1119,https://openalex.org/W4214505968,Roman Davydov,author
1120,https://openalex.org/W4214505968,"Institute of Physics and Mechanics, Peter the Great St. Petersburg Polytechnic University, 195251 St. Petersburg, Russia",institution
1121,https://openalex.org/W4214505968,RU,country
1122,https://openalex.org/W4214505968,Vadim Davydov,author
1123,https://openalex.org/W4214505968,"Institute of Electronics and Telecommunications, Peter the Great St. Petersburg Polytechnic University, 195251 St. Petersburg, Russia",institution
1125,https://openalex.org/W4214505968,Nikita Myazin,author
1126,https://openalex.org/W4214505968,"Department of Physics, The Bonch-Bruevich Saint Petersburg State University of Telecommunication, 193232 St. Petersburg, Russia; Institute of Electronics and Telecommunications, Peter the Great St. Petersburg Polytechnic University, 195251 St. Petersburg, Russia",institution
1128,https://openalex.org/W4214505968,Valentin Dudkin,author
1129,https://openalex.org/W4214505968,"Department of Photonics and Communication Lines, The Bonch-Bruevich Saint Petersburg State University of Telecommunication, 193232 St. Petersburg, Russia",institution
1131,https://openalex.org/W4214505968,multifunctional nuclear magnetic flowmeter,keyword
1132,https://openalex.org/W4214505968,nuclear reactors,keyword
1133,https://openalex.org/W4214505968,coolant,keyword
1134,https://openalex.org/W4206714013,Andrei A. Andrianov,author
1135,https://openalex.org/W4206714013,"National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russian Federation",institution
1136,https://openalex.org/W4206714013,RU,country
1137,https://openalex.org/W4206714013,Olga N. Andrianova,author
1140,https://openalex.org/W4206714013,Ilya S. Kuptsov,author
1143,https://openalex.org/W4206714013,Leonid I. Svetlichny,author
1146,https://openalex.org/W4206714013,Tatyana V. Utianskaya,author
1149,https://openalex.org/W4206714013,closed nuclear fuel cycle,keyword
1150,https://openalex.org/W3187869468,Evgeny Pavlovich Velikhov,author
1151,https://openalex.org/W3187869468,NRC Kurchatov Institute,institution
1152,https://openalex.org/W3187869468,RU,country
1153,https://openalex.org/W3187869468,Vladimir Dmitrievich Davidenko,author
1156,https://openalex.org/W3187869468,Viktor Filippovich Tsybulskiy,author
1159,https://openalex.org/W3187869468,nuclear energy,keyword
1160,https://openalex.org/W3187869468,21st century,keyword
1161,https://openalex.org/W3187869468,climate,keyword
1162,https://openalex.org/W2786753139,Saman Tashakor,author
1163,https://openalex.org/W2786753139,"Department of Renewable Energy, Shiraz Branch, Islamic Azad University, Shiraz, Iran",institution
1164,https://openalex.org/W2786753139,IR,country
1165,https://openalex.org/W2786753139,hplwr emergency core,keyword
1166,https://openalex.org/W2786753139,neutronic analysis,keyword
1167,https://openalex.org/W2786753139,heavy water application,keyword
1168,https://openalex.org/W2587303488,G. G. Kulikov,author
1169,https://openalex.org/W2587303488,"National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Kashirskoe highway, 31, Moscow, Russia",institution
1170,https://openalex.org/W2587303488,RU,country
1171,https://openalex.org/W2587303488,A. N. Shmelev,author
1174,https://openalex.org/W2587303488,V. A. Apse,author
1177,https://openalex.org/W2587303488,E. G. Kulikov,author
1180,https://openalex.org/W2587303488,fission chain reaction,keyword
1181,https://openalex.org/W2587303488,reactors,keyword
1182,https://openalex.org/W2587303488,rapid runaways,keyword
1183,https://openalex.org/W2587303488,fundamental quality,keyword
1184,https://openalex.org/W2041932234,R. B. Duffey,author
1185,https://openalex.org/W2041932234,"Atomic Energy of Canada, Ltd., Chalk River, ON, Canada",institution
1186,https://openalex.org/W2041932234,CA,country
1187,https://openalex.org/W2041932234,I. L. Pioro,author
1190,https://openalex.org/W2041932234,B. A. Gabaraev,author
1191,https://openalex.org/W2041932234,"Research and Development Institute of Power Engineering, Moscow, Russia",institution
1192,https://openalex.org/W2041932234,RU,country
1193,https://openalex.org/W2041932234,Yu. N. Kuznetsov,author
1196,https://openalex.org/W2041932234,pressure-channel,keyword
1197,https://openalex.org/W3037722139,Yury A. Kazansky,author
1198,https://openalex.org/W3037722139,"Nuclear Physics and Engineering Department, Institute for Nuclear Power Engineering, National Research Nuclear University MEPhI, Obninsk, Russia",institution
1199,https://openalex.org/W3037722139,RU,country
1200,https://openalex.org/W3037722139,nuclear power technology,keyword
1201,https://openalex.org/W3037722139,introduction,keyword
1202,https://openalex.org/W4210754049,G Manturov,author
1203,https://openalex.org/W4210754049,A.I. Leypunsky Institute for Physics and Power Engineering,institution
1204,https://openalex.org/W4210754049,RU,country
1205,https://openalex.org/W4210754049,M Nikolaev,author
1208,https://openalex.org/W4210754049,V Koshcheev,author
1211,https://openalex.org/W4210754049,reactor neutronics calculations,keyword
1212,https://openalex.org/W4210754049,rosfond data library,keyword
1213,https://openalex.org/W2286813509,Ahmad Pirouzmand,author
1214,https://openalex.org/W2286813509,"Department of Nuclear Engineering, School of Mechanical Engineering, Shiraz University, Shiraz, Iran.",institution
1215,https://openalex.org/W2286813509,IR,country
1216,https://openalex.org/W2286813509,Abolhasan Nabavi,author
1219,https://openalex.org/W2286813509,nuclear reactor dynamics equations,keyword
1220,https://openalex.org/W2286813509,reconfigurable computing,keyword
1221,https://openalex.org/W2286813509,simulation,keyword
1222,https://openalex.org/W4380343068,Mustapha Umar Adam,author
1223,https://openalex.org/W4380343068,Tomsk Polytechnic University,institution
1224,https://openalex.org/W4380343068,RU,country
1225,https://openalex.org/W4380343068,Alexey Goryunov Germanovich,author
1228,https://openalex.org/W4380343068,Bello Luqman Abdullahi,author
1231,https://openalex.org/W4380343068,boron concentration measurement techniques,keyword
1232,https://openalex.org/W3193024290,Yu. G. Dragunov,author
1233,https://openalex.org/W3193024290,"Bauman Moscow State Technical University, Moscow, Russia; Dollezhal’ Research and Development Institute of Power Engineering, Moscow, Russia",institution
1234,https://openalex.org/W3193024290,RU,country
1235,https://openalex.org/W3193024290,nuclear,keyword
1236,https://openalex.org/W3193024290,power,keyword
1237,https://openalex.org/W3193024290,space,keyword
1238,https://openalex.org/W2923846807,Andrey Alekseevich Andrianov,author
1239,https://openalex.org/W2923846807,NRNU MEPhI#TAB#,institution
1240,https://openalex.org/W2923846807,Ilya Sergeevich Kuptsov,author
1242,https://openalex.org/W2923846807,Tatiana Andreevna Osipova,author
1243,https://openalex.org/W2923846807,JSC «SSC RIAR»,institution
1244,https://openalex.org/W2923846807,RU,country
1245,https://openalex.org/W2923846807,Olga Nikolaevna Andrianova,author
1246,https://openalex.org/W2923846807,JSC «SSC RF-IPPE»,institution
1248,https://openalex.org/W2923846807,Tatyana Vladimirovna Utyanskaya,author
1249,https://openalex.org/W2923846807,JSC «Engineering Center of Nuclear Containers»,institution
1250,https://openalex.org/W2923846807,CN,country
1251,https://openalex.org/W2923846807,closed nuclear fuel cycle,keyword
1252,https://openalex.org/W2923846807,nuclear energy system,keyword
1253,https://openalex.org/W2923846807,fast reactors,keyword
1254,https://openalex.org/W2923846807,nuclear fuel,keyword
1255,https://openalex.org/W2923846807,optimization models,keyword
1256,https://openalex.org/W2923846807,two-component,keyword
1257,https://openalex.org/W2765444628,M.H. Zahedi yeganeh,author
1258,https://openalex.org/W2765444628,"Department of Nuclear Engineering, Faculty of Advanced Sciences and Technologies, University of Isfahan, Isfahan 81746-73441, Iran",institution
1259,https://openalex.org/W2765444628,IR,country
1260,https://openalex.org/W2765444628,G.R. Ansarifar,author
1263,https://openalex.org/W2765444628,poisons reactivity,keyword
1264,https://openalex.org/W2765444628,mode observer,keyword
1265,https://openalex.org/W2765444628,multi-point,keyword
1266,https://openalex.org/W3038105356,Dmitrii S. Samokhin,author
1267,https://openalex.org/W3038105356,"Nuclear Physics and Engineering Department, Institute for Nuclear Power Engineering, National Research Nuclear University MEPhI, Obninsk, Russia",institution
1268,https://openalex.org/W3038105356,RU,country
1269,https://openalex.org/W3038105356,reactor,keyword
1270,https://openalex.org/W3038105356,safety,keyword
1271,https://openalex.org/W2957328225,R. Kianpour,author
1272,https://openalex.org/W2957328225,"Department of Nuclear Engineering, Faculty of Advanced Sciences & Technologies, University of Isfahan, 81746-73441, Isfahan, Iran",institution
1273,https://openalex.org/W2957328225,IR,country
1274,https://openalex.org/W2957328225,G.R. Ansarifar,author
1275,https://openalex.org/W2957328225,"Department of Nuclear Engineering, Faculty of Advanced Sciences and Technologies, University of Isfahan, 81746-73441 Isfahan, Iran",institution
1277,https://openalex.org/W2957328225,thermal reactivity feedback coefficients,keyword
1278,https://openalex.org/W2957328225,nano-fluid,keyword
1280,https://openalex.org/W2953549737,Igor’ Vladimirovich Shamanin,author
1281,https://openalex.org/W2953549737,"National Research Tomsk Polytechnic University, 30, Lenin Avenue, Tomsk 634050, Russia",institution
1282,https://openalex.org/W2953549737,RU,country
1283,https://openalex.org/W2953549737,Sergej Vladimirovich Bedenko,author
1286,https://openalex.org/W2953549737,Yurij Borisovich Chertkov,author
1289,https://openalex.org/W2953549737,Il’dar Mukharamovich Gubaydulin,author
1290,https://openalex.org/W2953549737,"Russian Federal Nuclear Center, All-Russian Research Institute of Experimental Physics, 37, Prospekt Mira, Sarov 607188, Russia",institution
1292,https://openalex.org/W2953549737,thorium reactor,keyword
1293,https://openalex.org/W2953549737,fuel block,keyword
1294,https://openalex.org/W2953549737,gas-cooled,keyword
