,paper_id,target,type
168,https://openalex.org/W4380841258,Gautam Choubey,author
169,https://openalex.org/W4380841258,"Department of Mechanical & Aerospace Engineering, Institute of Infrastructure Technology Research and Management (IITRAM) Gujarat 380026, India",institution
170,https://openalex.org/W4380841258,IN,country
171,https://openalex.org/W4380841258,Malhar Solanki,author
174,https://openalex.org/W4380841258,Om Patel,author
177,https://openalex.org/W4380841258,Yuvarajan Devarajan,author
178,https://openalex.org/W4380841258,"Department of Automobile Engineering, Saveetha School of Engineering, SIMATS, Chennai, Tamilnadu 602105, India",institution
180,https://openalex.org/W4380841258,Wei Huang,author
181,https://openalex.org/W4380841258,"Science and Technology on Scramjet Laboratory, National University of Defense Technology, Changsha, Hunan 410073, People's Republic of China",institution
182,https://openalex.org/W4380841258,CN,country
183,https://openalex.org/W4380841258,scramjet combustor,keyword
184,https://openalex.org/W4380841258,different strut design,keyword
185,https://openalex.org/W4380841258,h2,keyword
186,https://openalex.org/W4380841258,two-strut,keyword
187,https://openalex.org/W2511063717,Ye Tian,author
188,https://openalex.org/W2511063717,"Science and Technology on Scramjet Laboratory of Hypervelocity Aerodynamics Institute, CARDC, Mianyang, China",institution
189,https://openalex.org/W2511063717,CN,country
190,https://openalex.org/W2511063717,Shunhua Yang,author
193,https://openalex.org/W2511063717,Jialing Le,author
196,https://openalex.org/W2511063717,Tie Su,author
197,https://openalex.org/W2511063717,"Facility Design and Instrumentation Institute of CARDC, Mianyang, China",institution
199,https://openalex.org/W2511063717,Maoxiong Yue,author
202,https://openalex.org/W2511063717,Fuyu Zhong,author
205,https://openalex.org/W2511063717,Xiaoqiang Tian,author
208,https://openalex.org/W2511063717,scramjet combustor,keyword
209,https://openalex.org/W2511063717,flame stabilization modes,keyword
210,https://openalex.org/W2511063717,combustion,keyword
211,https://openalex.org/W2511063717,hydrogen,keyword
212,https://openalex.org/W3135143354,Chen Kong,author
213,https://openalex.org/W3135143354,"Harbin Institute of Technology, Harbin, Heilongjiang 150001, China",institution
214,https://openalex.org/W3135143354,CN,country
215,https://openalex.org/W3135143354,Juntao Chang,author
218,https://openalex.org/W3135143354,Yunfei Li,author
221,https://openalex.org/W3135143354,Ziao Wang,author
224,https://openalex.org/W3135143354,velocity field prediction,keyword
225,https://openalex.org/W3135143354,scramjet isolator,keyword
226,https://openalex.org/W3135143354,deep learning,keyword
227,https://openalex.org/W3135143354,deep learning approach,keyword
228,https://openalex.org/W4312181656,Afşin Kılıçarslan ÖZBEK,author
229,https://openalex.org/W4312181656,"GAZİ ÜNİVERSİTESİ, FEN BİLİMLERİ ENSTİTÜSÜ",institution
230,https://openalex.org/W4312181656,TR,country
231,https://openalex.org/W4312181656,Serhat KARYEYEN,author
232,https://openalex.org/W4312181656,GAZİ ÜNİVERSİTESİ,institution
234,https://openalex.org/W4312181656,combustion,keyword
235,https://openalex.org/W4312181656,oxygen,keyword
236,https://openalex.org/W4283522318,Guangwei Ma,author
237,https://openalex.org/W4283522318,"Science and Technology on Scramjet Laboratory, National University of Defense Technology, Changsha 410073, China",institution
238,https://openalex.org/W4283522318,CN,country
239,https://openalex.org/W4283522318,Mingbo Sun,author
242,https://openalex.org/W4283522318,Guoyan Zhao,author
245,https://openalex.org/W4283522318,Changhai Liang,author
248,https://openalex.org/W4283522318,Hongbo Wang,author
251,https://openalex.org/W4283522318,Jiangfei Yu,author
254,https://openalex.org/W4283522318,injection scheme,keyword
255,https://openalex.org/W2908605412,K Yu Arefyev,author
256,https://openalex.org/W2908605412,"Bauman Moscow State Technical University, 2nd Baumanskaya Street 5, Moscow 105005, Russia; Central Institute of Aviation Motors, Aviamotornaya Street 2, Moscow 111116, Russia; Moscow Institute of Physics and Technology, Institutskiy Pereulok 9, Dolgoprudny, Moscow Region 141700, Russia",institution
257,https://openalex.org/W2908605412,RU,country
258,https://openalex.org/W2908605412,N V Kukshinov,author
259,https://openalex.org/W2908605412,"Bauman Moscow State Technical University, 2nd Baumanskaya Street 5, Moscow 105005, Russia; Central Institute of Aviation Motors, Aviamotornaya Street 2, Moscow 111116, Russia",institution
261,https://openalex.org/W2908605412,A N Prokhorov,author
262,https://openalex.org/W2908605412,"Central Institute of Aviation Motors, Aviamotornaya Street 2, Moscow 111116, Russia; Moscow Institute of Physics and Technology, Institutskiy Pereulok 9, Dolgoprudny, Moscow Region 141700, Russia",institution
264,https://openalex.org/W2908605412,power-units power-units,keyword
265,https://openalex.org/W2908605412,vehicles,keyword
266,https://openalex.org/W2908605412,high-speed,keyword
267,https://openalex.org/W3135443526,Shibin Luo,author
268,https://openalex.org/W3135443526,School of Automation Central South University  Changsha 410083 China,institution
269,https://openalex.org/W3135443526,CN,country
270,https://openalex.org/W3135443526,Dequan Xu,author
271,https://openalex.org/W3135443526,"School of Automation, Central South University, Changsha 410083, China",institution
273,https://openalex.org/W3135443526,Jiawen Song,author
274,https://openalex.org/W3135443526,"School of Aeronautics and Astronautics, Central South University, Changsha 410083, China",institution
276,https://openalex.org/W3135443526,Jian Liu,author
279,https://openalex.org/W3135443526,regenerative cooling technologies,keyword
280,https://openalex.org/W2312577630,Alexander Roudakov,author
281,https://openalex.org/W2312577630,"Central Inst. of Aviation Motors, Moscow, Russia",institution
282,https://openalex.org/W2312577630,RU,country
283,https://openalex.org/W2312577630,Vyacheslav Semenov,author
286,https://openalex.org/W2312577630,Valeriy Kopchenov,author
289,https://openalex.org/W2312577630,John Hicks,author
290,https://openalex.org/W2312577630,"NASA, Flight Research Center, Edwards, CA",institution
291,https://openalex.org/W2312577630,US,country
292,https://openalex.org/W2312577630,scramjet engine,keyword
293,https://openalex.org/W2312577630,hypersonic flying laboratory,keyword
294,https://openalex.org/W2312577630,future flight test plans,keyword
295,https://openalex.org/W2312577630,hydrogen-fueled,keyword
296,https://openalex.org/W2591711495,Vadim Volokhov,author
297,https://openalex.org/W2591711495,"Institute of Problems of Chemical Physics, Chernogolovka, Russia",institution
298,https://openalex.org/W2591711495,RU,country
299,https://openalex.org/W2591711495,Pavel Toktaliev,author
302,https://openalex.org/W2591711495,Sergei Martynenko,author
305,https://openalex.org/W2591711495,Leonid Yanovskiy,author
308,https://openalex.org/W2591711495,Aleksandr Volokhov,author
311,https://openalex.org/W2591711495,Dmitry Varlamov,author
314,https://openalex.org/W2591711495,hypersonic flying vehicle,keyword
315,https://openalex.org/W2591711495,physicochemical processes,keyword
316,https://openalex.org/W2591711495,simulation,keyword
