,id,title,publication_date,ids,open_access,authorships,corresponding_author_ids,corresponding_institution_ids,cited_by_count,keywords,best_oa_location,grants,updated_date,created_date,concepts,language,abstract,apc_list,apc_paid,referenced_works
0,https://openalex.org/W2034477669,Quantum computers? … Coherent computers!,2001-09-01,"{'openalex': 'https://openalex.org/W2034477669', 'doi': 'https://doi.org/10.1134/1.1405225', 'mag': '2034477669'}","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5088467689', 'display_name': 'Anatolii N Oraevsky', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I118517470', 'display_name': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences', 'ror': 'https://ror.org/01jkd3546', 'country_code': 'RU', 'type': 'facility', 'lineage': ['https://openalex.org/I118517470', 'https://openalex.org/I2800498218', 'https://openalex.org/I4210096333']}], 'countries': ['RU'], 'is_corresponding': True, 'raw_author_name': 'A. N. Oraevsky', 'raw_affiliation_string': 'Lebedev Physics Institute, Russian Academy of Sciences, Moscow, Russia', 'raw_affiliation_strings': ['Lebedev Physics Institute, Russian Academy of Sciences, Moscow, Russia']}]",['https://openalex.org/A5088467689'],['https://openalex.org/I118517470'],0,"[{'keyword': 'coherent computers', 'score': 0.7966}, {'keyword': 'quantum', 'score': 0.6437}]",,[],2024-01-30T05:33:03.389676,2016-06-24,"[{'id': 'https://openalex.org/C27753989', 'wikidata': 'https://www.wikidata.org/wiki/Q284885', 'display_name': 'Superposition principle', 'level': 2, 'score': 0.91258776}, {'id': 'https://openalex.org/C12426560', 'wikidata': 'https://www.wikidata.org/wiki/Q189569', 'display_name': 'Basis (linear algebra)', 'level': 2, 'score': 0.6909074}, {'id': 'https://openalex.org/C58053490', 'wikidata': 'https://www.wikidata.org/wiki/Q176555', 'display_name': 'Quantum computer', 'level': 3, 'score': 0.6602768}, {'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.5499055}, {'id': 'https://openalex.org/C55615164', 'wikidata': 'https://www.wikidata.org/wiki/Q830791', 'display_name': 'Quantum superposition', 'level': 3, 'score': 0.50851905}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.47658134}, {'id': 'https://openalex.org/C152026323', 'wikidata': 'https://www.wikidata.org/wiki/Q1032070', 'display_name': 'Coherent states', 'level': 3, 'score': 0.47599185}, {'id': 'https://openalex.org/C194583477', 'wikidata': 'https://www.wikidata.org/wiki/Q408891', 'display_name': 'Physical law', 'level': 2, 'score': 0.44210696}, {'id': 'https://openalex.org/C104114177', 'wikidata': 'https://www.wikidata.org/wiki/Q79782', 'display_name': 'Motion (physics)', 'level': 2, 'score': 0.4361379}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.3634066}, {'id': 'https://openalex.org/C74650414', 'wikidata': 'https://www.wikidata.org/wiki/Q11397', 'display_name': 'Classical mechanics', 'level': 1, 'score': 0.33846694}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.33300018}, {'id': 'https://openalex.org/C33923547', 'wikidata': 'https://www.wikidata.org/wiki/Q395', 'display_name': 'Mathematics', 'level': 0, 'score': 0.16612962}, {'id': 'https://openalex.org/C2524010', 'wikidata': 'https://www.wikidata.org/wiki/Q8087', 'display_name': 'Geometry', 'level': 1, 'score': 0.0}]",en,,,,
1,https://openalex.org/W4253984955,Quantum computers,2002-12-01,"{'openalex': 'https://openalex.org/W4253984955', 'doi': 'https://doi.org/10.1109/mp.2002.1166617'}","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5047939025', 'display_name': 'Pezhman Amiri', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I133529467', 'display_name': 'Sharif University of Technology', 'ror': 'https://ror.org/024c2fq17', 'country_code': 'IR', 'type': 'education', 'lineage': ['https://openalex.org/I133529467']}], 'countries': ['IR'], 'is_corresponding': True, 'raw_author_name': 'P.K. Amiri', 'raw_affiliation_string': 'Sharif University of Technology in Tehran', 'raw_affiliation_strings': ['Sharif University of Technology in Tehran']}]",['https://openalex.org/A5047939025'],['https://openalex.org/I133529467'],13,"[{'keyword': 'quantum', 'score': 0.7656}]",,[],2024-02-03T19:44:28.182343,2022-05-12,"[{'id': 'https://openalex.org/C58053490', 'wikidata': 'https://www.wikidata.org/wiki/Q176555', 'display_name': 'Quantum computer', 'level': 3, 'score': 0.6348173}, {'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.54134184}, {'id': 'https://openalex.org/C2909720056', 'wikidata': 'https://www.wikidata.org/wiki/Q11406', 'display_name': 'Electromagnetics', 'level': 2, 'score': 0.45259783}, {'id': 'https://openalex.org/C2985970845', 'wikidata': 'https://www.wikidata.org/wiki/Q68', 'display_name': 'Digital computer', 'level': 2, 'score': 0.44951183}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.43671635}, {'id': 'https://openalex.org/C119599485', 'wikidata': 'https://www.wikidata.org/wiki/Q43035', 'display_name': 'Electrical engineering', 'level': 1, 'score': 0.3327308}, {'id': 'https://openalex.org/C459310', 'wikidata': 'https://www.wikidata.org/wiki/Q117801', 'display_name': 'Computational science', 'level': 1, 'score': 0.33193386}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.33027712}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.3290758}, {'id': 'https://openalex.org/C80444323', 'wikidata': 'https://www.wikidata.org/wiki/Q2878974', 'display_name': 'Theoretical computer science', 'level': 1, 'score': 0.32245305}, {'id': 'https://openalex.org/C113775141', 'wikidata': 'https://www.wikidata.org/wiki/Q428691', 'display_name': 'Computer engineering', 'level': 1, 'score': 0.2687139}, {'id': 'https://openalex.org/C127413603', 'wikidata': 'https://www.wikidata.org/wiki/Q11023', 'display_name': 'Engineering', 'level': 0, 'score': 0.2024988}, {'id': 'https://openalex.org/C61696701', 'wikidata': 'https://www.wikidata.org/wiki/Q770766', 'display_name': 'Engineering physics', 'level': 1, 'score': 0.17482662}]",en,"Using atoms as digital bits will start a completely new era in computer design. Atoms cannot be simply manipulated and used like the bits built with transistors. The behavior of matter on the atomic scale follows the rules of modern physics. This behavior cannot be understood in terms of our classical description of the world (i. e. Newtonian mechanics or Maxwell's equations in electromagnetics). The physical theory dealing with such behavior is called quantum mechanics. Its use in the computer industry will most probably cause a revolution in the way we use and understand computers. The author describes how such a quantum computer-a computer based on the rules of quantum mechanics-may work, and how it is going to give incredible speed and problem-solving power.",,,
2,https://openalex.org/W2294265358,Quantum computers,2003-12-01,"{'openalex': 'https://openalex.org/W2294265358', 'mag': '2294265358'}","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5047939025', 'display_name': 'Pezhman Amiri', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I133529467', 'display_name': 'Sharif University of Technology', 'ror': 'https://ror.org/024c2fq17', 'country_code': 'IR', 'type': 'education', 'lineage': ['https://openalex.org/I133529467']}], 'countries': ['IR'], 'is_corresponding': True, 'raw_author_name': 'P.K. Amiri', 'raw_affiliation_string': 'Dept. Of Electr. Eng., Sharif Univ. of Technol., Tehran, Iran', 'raw_affiliation_strings': ['Dept. Of Electr. Eng., Sharif Univ. of Technol., Tehran, Iran']}]",['https://openalex.org/A5047939025'],['https://openalex.org/I133529467'],0,"[{'keyword': 'quantum', 'score': 0.7656}]",,[],2024-02-03T18:14:49.933716,2016-06-24,"[{'id': 'https://openalex.org/C58053490', 'wikidata': 'https://www.wikidata.org/wiki/Q176555', 'display_name': 'Quantum computer', 'level': 3, 'score': 0.61429524}, {'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.5466833}, {'id': 'https://openalex.org/C2909720056', 'wikidata': 'https://www.wikidata.org/wiki/Q11406', 'display_name': 'Electromagnetics', 'level': 2, 'score': 0.45162764}, {'id': 'https://openalex.org/C2985970845', 'wikidata': 'https://www.wikidata.org/wiki/Q68', 'display_name': 'Digital computer', 'level': 2, 'score': 0.43547642}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.41273263}, {'id': 'https://openalex.org/C80444323', 'wikidata': 'https://www.wikidata.org/wiki/Q2878974', 'display_name': 'Theoretical computer science', 'level': 1, 'score': 0.3427844}, {'id': 'https://openalex.org/C459310', 'wikidata': 'https://www.wikidata.org/wiki/Q117801', 'display_name': 'Computational science', 'level': 1, 'score': 0.33445168}, {'id': 'https://openalex.org/C33332235', 'wikidata': 'https://www.wikidata.org/wiki/Q18362', 'display_name': 'Theoretical physics', 'level': 1, 'score': 0.3291396}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.3087088}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.30814856}, {'id': 'https://openalex.org/C113775141', 'wikidata': 'https://www.wikidata.org/wiki/Q428691', 'display_name': 'Computer engineering', 'level': 1, 'score': 0.27127886}, {'id': 'https://openalex.org/C61696701', 'wikidata': 'https://www.wikidata.org/wiki/Q770766', 'display_name': 'Engineering physics', 'level': 1, 'score': 0.17516133}]",en,"Using atoms as digital bits will start a completely new era in computer design. Atoms cannot be simply manipulated and used like the bits built with transistors. The behavior of matter on the atomic scale follows the rules of modern physics. This behavior cannot be understood in terms of our classical description of the world (i. e. Newtonian mechanics or Maxwell's equations in electromagnetics). The physical theory dealing with such behavior is called quantum mechanics. Its use in the computer industry will most probably cause a revolution in the way we use and understand computers. The author describes how such a quantum computer-a computer based on the rules of quantum mechanics-may work, and how it is going to give incredible speed and problem-solving power.",,,
3,https://openalex.org/W2128130806,On quantum computers,2000-05-31,"{'openalex': 'https://openalex.org/W2128130806', 'doi': 'https://doi.org/10.1070/qe2000v030n05abeh001742', 'mag': '2128130806'}","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5088467689', 'display_name': 'Anatolii N Oraevsky', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I118517470', 'display_name': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences', 'ror': 'https://ror.org/01jkd3546', 'country_code': 'RU', 'type': 'facility', 'lineage': ['https://openalex.org/I118517470', 'https://openalex.org/I2800498218', 'https://openalex.org/I4210096333']}], 'countries': ['RU'], 'is_corresponding': True, 'raw_author_name': 'Anatolii N Oraevsky', 'raw_affiliation_string': 'P.N. Lebedev Physics Institute, Russian Academy of Sciences, Moscow, Russian Federation', 'raw_affiliation_strings': ['P.N. Lebedev Physics Institute, Russian Academy of Sciences, Moscow, Russian Federation']}]",['https://openalex.org/A5088467689'],['https://openalex.org/I118517470'],9,"[{'keyword': 'quantum computers', 'score': 0.9213}]",,[],2024-01-28T13:04:45.255913,2016-06-24,"[{'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.46428955}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.4246359}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.40581802}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.2162261}]",en,"Attention is given to the fact that a computer whose functioning is based on the state superposition principle can be realised with classical, as well as quantum, elements.",,,
4,https://openalex.org/W3129672612,Quantum Computing Model,2021-01-01,"{'openalex': 'https://openalex.org/W3129672612', 'doi': 'https://doi.org/10.1007/978-3-030-65052-0_1', 'mag': '3129672612'}","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5087436525', 'display_name': 'Sergei Kurgalin', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I71305448', 'display_name': 'Voronezh State University', 'ror': 'https://ror.org/0543j5e78', 'country_code': 'RU', 'type': 'education', 'lineage': ['https://openalex.org/I71305448']}], 'countries': ['RU'], 'is_corresponding': False, 'raw_author_name': 'Sergei Kurgalin', 'raw_affiliation_string': 'Digital Technologies, Voronezh State University, Voronezh, Russia', 'raw_affiliation_strings': ['Digital Technologies, Voronezh State University, Voronezh, Russia']}, {'author_position': 'last', 'author': {'id': 'https://openalex.org/A5032577840', 'display_name': 'Sergei Borzunov', 'orcid': 'https://orcid.org/0000-0002-5099-9655'}, 'institutions': [{'id': 'https://openalex.org/I71305448', 'display_name': 'Voronezh State University', 'ror': 'https://ror.org/0543j5e78', 'country_code': 'RU', 'type': 'education', 'lineage': ['https://openalex.org/I71305448']}], 'countries': ['RU'], 'is_corresponding': False, 'raw_author_name': 'Sergei Borzunov', 'raw_affiliation_string': 'Digital Technologies, Voronezh State University, Voronezh, Russia', 'raw_affiliation_strings': ['Digital Technologies, Voronezh State University, Voronezh, Russia']}]",[],[],0,"[{'keyword': 'quantum', 'score': 0.6545}, {'keyword': 'model', 'score': 0.4195}]",,[],2024-01-28T11:47:52.893885,2021-03-01,"[{'id': 'https://openalex.org/C203087015', 'wikidata': 'https://www.wikidata.org/wiki/Q378201', 'display_name': 'Qubit', 'level': 3, 'score': 0.6494286}, {'id': 'https://openalex.org/C58053490', 'wikidata': 'https://www.wikidata.org/wiki/Q176555', 'display_name': 'Quantum computer', 'level': 3, 'score': 0.63770086}, {'id': 'https://openalex.org/C169699857', 'wikidata': 'https://www.wikidata.org/wiki/Q2122243', 'display_name': 'Quantum information', 'level': 3, 'score': 0.5925809}, {'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.50122213}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.46806422}, {'id': 'https://openalex.org/C137019171', 'wikidata': 'https://www.wikidata.org/wiki/Q2623817', 'display_name': 'Quantum algorithm', 'level': 3, 'score': 0.45568797}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.4023247}, {'id': 'https://openalex.org/C80444323', 'wikidata': 'https://www.wikidata.org/wiki/Q2878974', 'display_name': 'Theoretical computer science', 'level': 1, 'score': 0.40169767}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.3251515}]",en,"Quantum computers use processes of a quantum nature manifested with atoms, molecules, molecular clusters, etc. The description of such processes is based on the application of complex numbers and complex matrices. As is well known, the basic notion of classical information theory is a bit []. A classical bit takes the values 0 or 1 (and no other). A qubit (quantum bit) is the smallest element that executes the information storage function in a quantum computer [].",,,
5,https://openalex.org/W2084019889,Classical and Quantum Computation,2002-05-31,"{'openalex': 'https://openalex.org/W2084019889', 'doi': 'https://doi.org/10.1090/gsm/047', 'mag': '2084019889'}","{'is_oa': True, 'oa_status': 'bronze', 'oa_url': 'http://www.ams.org/gsm/047/gsm047.pdf', 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5027759442', 'display_name': 'Alexei Kitaev', 'orcid': 'https://orcid.org/0000-0002-5777-642X'}, 'institutions': [{'id': 'https://openalex.org/I122411786', 'display_name': 'California Institute of Technology', 'ror': 'https://ror.org/05dxps055', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I122411786']}], 'countries': ['US'], 'is_corresponding': False, 'raw_author_name': 'A. Yu. Kitaev', 'raw_affiliation_string': 'California Institute of Technology, Pasadena, CA', 'raw_affiliation_strings': ['California Institute of Technology, Pasadena, CA']}, {'author_position': 'middle', 'author': {'id': 'https://openalex.org/A5059835877', 'display_name': 'Ao Shen', 'orcid': 'https://orcid.org/0000-0003-4365-8729'}, 'institutions': [{'id': 'https://openalex.org/I69295118', 'display_name': 'Independent University of Moscow', 'ror': 'https://ror.org/00ygzyy93', 'country_code': 'RU', 'type': 'education', 'lineage': ['https://openalex.org/I69295118']}], 'countries': ['RU'], 'is_corresponding': False, 'raw_author_name': 'A. H. Shen', 'raw_affiliation_string': 'Independent University of Moscow, Moscow, Russia', 'raw_affiliation_strings': ['Independent University of Moscow, Moscow, Russia']}, {'author_position': 'last', 'author': {'id': 'https://openalex.org/A5054888158', 'display_name': 'Mikhail N. Vyalyi', 'orcid': 'https://orcid.org/0000-0001-9822-1060'}, 'institutions': [{'id': 'https://openalex.org/I69295118', 'display_name': 'Independent University of Moscow', 'ror': 'https://ror.org/00ygzyy93', 'country_code': 'RU', 'type': 'education', 'lineage': ['https://openalex.org/I69295118']}], 'countries': ['RU'], 'is_corresponding': False, 'raw_author_name': 'M. N. Vyalyi', 'raw_affiliation_string': 'Independent University of Moscow, Moscow, Russia', 'raw_affiliation_strings': ['Independent University of Moscow, Moscow, Russia']}]",[],[],744,"[{'keyword': 'quantum', 'score': 0.6951}, {'keyword': 'computation', 'score': 0.4726}]","{'is_oa': True, 'landing_page_url': 'https://doi.org/10.1090/gsm/047', 'pdf_url': 'http://www.ams.org/gsm/047/gsm047.pdf', 'source': {'id': 'https://openalex.org/S4210205694', 'display_name': 'Graduate studies in mathematics', 'issn_l': '1065-7339', 'issn': ['2376-9203', '1065-7339'], 'is_oa': False, 'is_in_doaj': False, 'host_organization': None, 'host_organization_name': None, 'host_organization_lineage': [], 'host_organization_lineage_names': [], 'type': 'book series'}, 'license': None, 'version': 'publishedVersion', 'is_accepted': True, 'is_published': True}",[],2024-01-31T01:07:58.138904,2016-06-24,"[{'id': 'https://openalex.org/C45374587', 'wikidata': 'https://www.wikidata.org/wiki/Q12525525', 'display_name': 'Computation', 'level': 2, 'score': 0.51325154}, {'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.4389665}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.4310871}, {'id': 'https://openalex.org/C33332235', 'wikidata': 'https://www.wikidata.org/wiki/Q18362', 'display_name': 'Theoretical physics', 'level': 1, 'score': 0.34100664}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.28405535}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.27401125}, {'id': 'https://openalex.org/C11413529', 'wikidata': 'https://www.wikidata.org/wiki/Q8366', 'display_name': 'Algorithm', 'level': 1, 'score': 0.13203841}]",en,Introduction Classical computation Quantum computation Solutions Elementary number theory Bibliography Index.,,,
6,https://openalex.org/W1480434469,Unconventional Quantum Computing Devices,2000-03-31,"{'openalex': 'https://openalex.org/W1480434469', 'mag': '1480434469'}","{'is_oa': False, 'oa_status': 'closed', 'oa_url': None, 'any_repository_has_fulltext': False}","[{'author_position': 'first', 'author': {'id': 'https://openalex.org/A5038060570', 'display_name': 'Seth Lloyd', 'orcid': None}, 'institutions': [{'id': 'https://openalex.org/I4210109586', 'display_name': 'Moscow Institute of Thermal Technology', 'ror': 'https://ror.org/021es5e59', 'country_code': 'RU', 'type': 'facility', 'lineage': ['https://openalex.org/I4210109586']}], 'countries': ['RU'], 'is_corresponding': True, 'raw_author_name': 'S Lloyd', 'raw_affiliation_string': 'MIT; Mechanical Engineering', 'raw_affiliation_strings': ['MIT; Mechanical Engineering']}]",['https://openalex.org/A5038060570'],['https://openalex.org/I4210109586'],4,"[{'keyword': 'quantum', 'score': 0.5727}, {'keyword': 'devices', 'score': 0.3841}]",,[],2024-01-30T10:33:31.174855,2016-06-24,"[{'id': 'https://openalex.org/C58053490', 'wikidata': 'https://www.wikidata.org/wiki/Q176555', 'display_name': 'Quantum computer', 'level': 3, 'score': 0.78093636}, {'id': 'https://openalex.org/C165696696', 'wikidata': 'https://www.wikidata.org/wiki/Q11287', 'display_name': 'Exploit', 'level': 2, 'score': 0.68539447}, {'id': 'https://openalex.org/C84114770', 'wikidata': 'https://www.wikidata.org/wiki/Q46344', 'display_name': 'Quantum', 'level': 2, 'score': 0.5853153}, {'id': 'https://openalex.org/C41008148', 'wikidata': 'https://www.wikidata.org/wiki/Q21198', 'display_name': 'Computer science', 'level': 0, 'score': 0.56153464}, {'id': 'https://openalex.org/C136197465', 'wikidata': 'https://www.wikidata.org/wiki/Q1729295', 'display_name': 'Variety (cybernetics)', 'level': 2, 'score': 0.52352214}, {'id': 'https://openalex.org/C45374587', 'wikidata': 'https://www.wikidata.org/wiki/Q12525525', 'display_name': 'Computation', 'level': 2, 'score': 0.4956144}, {'id': 'https://openalex.org/C459310', 'wikidata': 'https://www.wikidata.org/wiki/Q117801', 'display_name': 'Computational science', 'level': 1, 'score': 0.36972234}, {'id': 'https://openalex.org/C121332964', 'wikidata': 'https://www.wikidata.org/wiki/Q413', 'display_name': 'Physics', 'level': 0, 'score': 0.3531443}, {'id': 'https://openalex.org/C62520636', 'wikidata': 'https://www.wikidata.org/wiki/Q944', 'display_name': 'Quantum mechanics', 'level': 1, 'score': 0.3074425}, {'id': 'https://openalex.org/C11413529', 'wikidata': 'https://www.wikidata.org/wiki/Q8366', 'display_name': 'Algorithm', 'level': 1, 'score': 0.13165683}, {'id': 'https://openalex.org/C38652104', 'wikidata': 'https://www.wikidata.org/wiki/Q3510521', 'display_name': 'Computer security', 'level': 1, 'score': 0.11785936}, {'id': 'https://openalex.org/C154945302', 'wikidata': 'https://www.wikidata.org/wiki/Q11660', 'display_name': 'Artificial intelligence', 'level': 1, 'score': 0.0527893}]",en,"This paper investigates a variety of unconventional quantum computation devices, including fermionic quantum computers and computers that exploit nonlinear quantum mechanics. It is shown that unconventional quantum computing devices can in principle compute some quantities more rapidly than `conventional' quantum computers.",,,
