,paper_id,target,type
1146,https://openalex.org/W2968677063,Ferian Rizki Arbianto,author
1149,https://openalex.org/W2968677063,fdm 3d printing technology,keyword
1150,https://openalex.org/W2968677063,overhang object,keyword
1151,https://openalex.org/W2968677063,material usage,keyword
1152,https://openalex.org/W3033080221,Anqi Ji,author
1153,https://openalex.org/W3033080221,"Department of Chemical Engineering, State University of New York College of Environmental Science and Forestry, Syracuse, NY 13210, USA; Syracuse; USA",institution
1154,https://openalex.org/W3033080221,US,country
1155,https://openalex.org/W3033080221,Shuyang Zhang,author
1156,https://openalex.org/W3033080221,"Department of Chemical and Biomolecular Engineering, University of Tennessee, Knoxville, TN 37996, USA; Knoxville; USA",institution
1158,https://openalex.org/W3033080221,Samarthya Bhagia,author
1159,https://openalex.org/W3033080221,"Biosciences Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831, USA; Oak Ridge; USA",institution
1161,https://openalex.org/W3033080221,Chang Geun Yoo,author
1164,https://openalex.org/W3033080221,Arthur J. Ragauskas,author
1165,https://openalex.org/W3033080221,"Biosciences Division; Biosciences Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831, USA; Department of Chemical and Biomolecular Engineering, University of Tennessee, Knoxville, TN 37996, USA; Knoxville",institution
1167,https://openalex.org/W3033080221,3d printing,keyword
1168,https://openalex.org/W3033080221,composites,keyword
1169,https://openalex.org/W3033080221,biomass-derived,keyword
1170,https://openalex.org/W4385346990,Michaela T. Espino,author
1171,https://openalex.org/W4385346990,Bataan Peninsula State University,institution
1172,https://openalex.org/W4385346990,PH,country
1173,https://openalex.org/W4385346990,Brian Jumaquio Tuazon,author
1176,https://openalex.org/W4385346990,John Ryan C. Dizon,author
1179,https://openalex.org/W4385346990,tensile strength evaluation,keyword
1180,https://openalex.org/W4385346990,tensile strength,keyword
1181,https://openalex.org/W4385346990,polymer,keyword
1182,https://openalex.org/W4385346990,d-printed,keyword
1183,https://openalex.org/W3207349743,Adam Guo,author
1184,https://openalex.org/W3207349743,,institution
1185,https://openalex.org/W3207349743,concrete components,keyword
1186,https://openalex.org/W3207349743,structures,keyword
1187,https://openalex.org/W3207349743,3d,keyword
1188,https://openalex.org/W2769812881,Kuen Ming Shu,author
1189,https://openalex.org/W2769812881,"Department of Mechanical and Computer-Aided Engineering, National Formosa University, Huwei, Taiwan",institution
1190,https://openalex.org/W2769812881,TW,country
1191,https://openalex.org/W2769812881,Chi Cheng Chang,author
1192,https://openalex.org/W2769812881,"Department of Technology Application and Human Resource Development, National Taiwan Normal University, Taipei, Taiwan",institution
1194,https://openalex.org/W2769812881,Yih Her Yan,author
1195,https://openalex.org/W2769812881,"Department of Electrical Engineering, National Formosa University, Huwei, Taiwan",institution
1197,https://openalex.org/W2769812881,technical university,keyword
1198,https://openalex.org/W2769812881,students,keyword
1199,https://openalex.org/W2769812881,d-printing,keyword
1200,https://openalex.org/W2895042545,Hong Zhang,author
1201,https://openalex.org/W2895042545,"Academy of Food Nutrition and Health Innovation, CAAS",institution
1202,https://openalex.org/W2895042545,RU,country
1203,https://openalex.org/W2895042545,Min Fang,author
1204,https://openalex.org/W2895042545,"Academy of Food Nutrition and Health Innovation, CAAS, Hefei, China",institution
1205,https://openalex.org/W2895042545,CN,country
1206,https://openalex.org/W2895042545,Yongming Yu,author
1209,https://openalex.org/W2895042545,Qiannan Liu,author
1210,https://openalex.org/W2895042545,"Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences/Comprehensive Key Laboratory of Agro-Products Processing, Ministry of Agriculture, Beijing, China",institution
1212,https://openalex.org/W2895042545,Xiaojia Hu,author
1215,https://openalex.org/W2895042545,Liang Zhang,author
1218,https://openalex.org/W2895042545,Honghai Hu,author
1221,https://openalex.org/W2895042545,Chunjiang Zhang,author
1224,https://openalex.org/W2895042545,Feng Huang,author
1227,https://openalex.org/W2895042545,Fang Tian,author
1230,https://openalex.org/W2895042545,Nana Zhang,author
1233,https://openalex.org/W2895042545,Xiaofeng Dai,author
1236,https://openalex.org/W2895042545,food intelligent manufacturing,keyword
1237,https://openalex.org/W2895042545,3d printing technology,keyword
1238,https://openalex.org/W3142171456,Debasish Nayak,author
1239,https://openalex.org/W3142171456,,institution
1240,https://openalex.org/W3142171456,fabrication,keyword
1241,https://openalex.org/W3142171456,3d,keyword
1242,https://openalex.org/W3142171456,design,keyword
1243,https://openalex.org/W4200327048,Frederik Wulle,author
1244,https://openalex.org/W4200327048,"Institute for Control Engineering of Machine Tools and Manufacturing Units, University of Stuttgart, Seidenstraße 36, 70174Stuttgart, Germany",institution
1245,https://openalex.org/W4200327048,DE,country
1246,https://openalex.org/W4200327048,Oliver Gorke,author
1247,https://openalex.org/W4200327048,"Institute of Interfacial Process Engineering and Plasma Technology, University of Stuttgart, Nobelstraße 12, 70569 Stuttgart, Germany",institution
1249,https://openalex.org/W4200327048,Sarah Schmidt,author
1250,https://openalex.org/W4200327048,"Fraunhofer Institute for Interfacial Engineering and Biotechnology IGB, Nobelstraße 12, 70569 Stuttgart, Germany",institution
1252,https://openalex.org/W4200327048,Maximilian Nistler,author
1253,https://openalex.org/W4200327048,"Institute for Control Engineering of Machine Tools and Manufacturing Units, University of Stuttgart, Seidenstraße 36, 70174 Stuttgart, Germany",institution
1255,https://openalex.org/W4200327048,Günter E.M. Tovar,author
1256,https://openalex.org/W4200327048,"Fraunhofer Institute for Interfacial Engineering and Biotechnology IGB, Nobelstraße 12, 70569 Stuttgart, Germany; Institute of Interfacial Process Engineering and Plasma Technology, University of Stuttgart, Nobelstraße 12, 70569 Stuttgart, Germany",institution
1258,https://openalex.org/W4200327048,Oliver Riedel,author
1261,https://openalex.org/W4200327048,Alexander Verl,author
1264,https://openalex.org/W4200327048,Achim Weber,author
1267,https://openalex.org/W4200327048,Alexander Southan,author
1270,https://openalex.org/W4200327048,gelatin methacryloyl hydrogels,keyword
1271,https://openalex.org/W4200327048,multi-axis,keyword
1272,https://openalex.org/W4200327048,non-planar,keyword
1273,https://openalex.org/W2767802972,Nicolette S. Birbara,author
1274,https://openalex.org/W2767802972,"School of Medical Sciences, Medicine, University of New South Wales, Sydney, NSW, Australia",institution
1275,https://openalex.org/W2767802972,AU,country
1276,https://openalex.org/W2767802972,James M. Otton,author
1277,https://openalex.org/W2767802972,"Liverpool Hospital, Sydney, NSW, Australia; School of Medical Sciences, Medicine, University of New South Wales, Sydney, NSW, Australia; Victor Chang Cardiac Research Institute, Sydney, NSW, Australia",institution
1279,https://openalex.org/W2767802972,Nalini Pather,author
1282,https://openalex.org/W2767802972,3d modelling,keyword
1283,https://openalex.org/W2767802972,printing technology,keyword
1284,https://openalex.org/W2767802972,models,keyword
1285,https://openalex.org/W2767802972,patient-specific,keyword
1286,https://openalex.org/W3132732585,Zhang Fanglan,author
1287,https://openalex.org/W3132732585,"College of Textile and Fashion, Shanghai University of Engineering Science, 333 Longteng Road, Shanghai, China",institution
1288,https://openalex.org/W3132732585,CN,country
1289,https://openalex.org/W3132732585,Deng Kaifa,author
1292,https://openalex.org/W3132732585,3d printing technology,keyword
1293,https://openalex.org/W3132732585,design,keyword
1294,https://openalex.org/W3132732585,innovative application,keyword
1295,https://openalex.org/W4386170358,Ramesh Sharma,author
1296,https://openalex.org/W4386170358,"Department of Bio Engineering, National Institute of Technology Agartala, Jirania 799046, India",institution
1297,https://openalex.org/W4386170358,IN,country
1298,https://openalex.org/W4386170358,Pinku Chandra Nath,author
1301,https://openalex.org/W4386170358,Tridip Kumar Hazarika,author
1302,https://openalex.org/W4386170358,"Department of Horticulture, Mizoram University, Aizawl 796004, India",institution
1304,https://openalex.org/W4386170358,Amiya Ojha,author
1307,https://openalex.org/W4386170358,Prakash Kumar Nayak,author
1308,https://openalex.org/W4386170358,"Department of Food Engineering and Technology, Central Institute of Technology Kokrajhar, Kokrajhar 783370, India",institution
1310,https://openalex.org/W4386170358,Kandi Sridhar,author
1311,https://openalex.org/W4386170358,"Department of Food Technology, Karpagam Academy of Higher Education (Deemed to be University), Coimbatore 641021, India",institution
1313,https://openalex.org/W4386170358,natural food gels,keyword
1314,https://openalex.org/W4386170358,additives,keyword
1315,https://openalex.org/W2968974785,Alexander Dijkshoorn,author
1316,https://openalex.org/W2968974785,"University of Twente, Robotics and Mechatronics, Enschede, the Netherlands",institution
1317,https://openalex.org/W2968974785,NL,country
1318,https://openalex.org/W2968974785,Martijn Schouten,author
1321,https://openalex.org/W2968974785,Gerjan Wolterink,author
1324,https://openalex.org/W2968974785,Remco Sanders,author
1327,https://openalex.org/W2968974785,Gijs Krijnen,author
1330,https://openalex.org/W2968974785,electrical properties,keyword
1331,https://openalex.org/W2968974785,anisotropic,keyword
1332,https://openalex.org/W2968974785,d-printed,keyword
1333,https://openalex.org/W2977660399,Hyeon Seok An,author
1334,https://openalex.org/W2977660399,"Center for Nanomedicine, Institute for Basic Science (IBS), Yonsei-IBS Institute, Seoul, 03722 Republic of Korea; Department of Materials Science and Engineering, Nano Science Technology Institute, Yonsei University, Seoul, 03722 Republic of Korea",institution
1335,https://openalex.org/W2977660399,KR,country
1336,https://openalex.org/W2977660399,Young Geun Park,author
1339,https://openalex.org/W2977660399,Kukjoo Kim,author
1340,https://openalex.org/W2977660399,"Electronics and Telecommunications Research Institute (ETRI), Daejeon, 34129 Republic of Korea",institution
1342,https://openalex.org/W2977660399,Yun Seok Nam,author
1343,https://openalex.org/W2977660399,"School of Materials Science and Engineering, Ulsan National Institute of Science and Technology (UNIST), Ulsan, 44919 Republic of Korea",institution
1345,https://openalex.org/W2977660399,Myoung Hoon Song,author
1348,https://openalex.org/W2977660399,Jang Ung Park,author
1351,https://openalex.org/W2977660399,3d printing,keyword
1352,https://openalex.org/W2977660399,transparent displays,keyword
1353,https://openalex.org/W2977660399,ambient air,keyword
1354,https://openalex.org/W4310346249,Xiongfei Liu,author
1355,https://openalex.org/W4310346249,"Assistant Professor, School of Civil and Transportation Engineering, Hebei Univ. of Technology, 5340 Xiping Rd., Beichen District, Tianjin 300401, China. ORCID: https://orcid.org/0000-0001-6909-8286",institution
1356,https://openalex.org/W4310346249,CN,country
1357,https://openalex.org/W4310346249,Jixiang Li,author
1358,https://openalex.org/W4310346249,"Master’s Student, School of Civil and Transportation Engineering, Hebei Univ. of Technology, 5340 Xiping Rd., Beichen District, Tianjin 300401, China.",institution
1360,https://openalex.org/W4310346249,Qi Li,author
1363,https://openalex.org/W4310346249,Gunayu Hou,author
1366,https://openalex.org/W4310346249,mechanical performance optimization,keyword
1367,https://openalex.org/W4310346249,carbon fiber,keyword
1368,https://openalex.org/W4310346249,spray-based,keyword
1369,https://openalex.org/W4310346249,three-dimensional-printed,keyword
1370,https://openalex.org/W2321840548,Jimin Chen,author
1371,https://openalex.org/W2321840548,"Beijing Univ. of Technol., China",institution
1372,https://openalex.org/W2321840548,CN,country
1373,https://openalex.org/W2321840548,Yijian Jiang,author
1376,https://openalex.org/W2321840548,Yangsheng Li,author
1379,https://openalex.org/W2321840548,tumor operation,keyword
1380,https://openalex.org/W2321840548,printing,keyword
1381,https://openalex.org/W2321840548,3d,keyword
1382,https://openalex.org/W4220885553,foods,keyword
1383,https://openalex.org/W4220885553,3d,keyword
1384,https://openalex.org/W4233069897,Peng Gao,author
1385,https://openalex.org/W4233069897,Chinese Academy of Medical Sciences and Peking Union Medical College,institution
1386,https://openalex.org/W4233069897,CN,country
1387,https://openalex.org/W4233069897,Angsi Liu,author
1390,https://openalex.org/W4233069897,Fuxing Zuo,author
1393,https://openalex.org/W4233069897,Jianxin Kong,author
1396,https://openalex.org/W4233069897,Xueji Li,author
1399,https://openalex.org/W4233069897,skull base tumors,keyword
1400,https://openalex.org/W4233069897,3d printing,keyword
1401,https://openalex.org/W4233069897,skull base,keyword
1402,https://openalex.org/W4233069897,surgery,keyword
1403,https://openalex.org/W4233069897,technology-assisted,keyword
1404,https://openalex.org/W3003558240,Mohammad A. Azad,author
1405,https://openalex.org/W3003558240,"Department of Chemical, Biological and Bioengineering, North Carolina A&T State University, Greensboro NC 27411, USA",institution
1406,https://openalex.org/W3003558240,US,country
1407,https://openalex.org/W3003558240,Deborah Olawuni,author
1408,https://openalex.org/W3003558240,"Department of Chemical, Biological and Bioengineering, North Carolina A&T State University, Greensboro, NC 27411, USA",institution
1410,https://openalex.org/W3003558240,Georgia Kimbell,author
1413,https://openalex.org/W3003558240,Abu Zayed Md Badruddoza,author
1414,https://openalex.org/W3003558240,"Department of Chemical and Life Sciences Engineering, Virginia Commonwealth University, Richmond, VA 23284, USA",institution
1416,https://openalex.org/W3003558240,Md. Shahadat Hossain,author
1417,https://openalex.org/W3003558240,"Department of Engineering Technology, Queensborough Community College, City University of New York (CUNY), Bayside, NY 11364, USA",institution
1419,https://openalex.org/W3003558240,Tasnim Sultana,author
1420,https://openalex.org/W3003558240,"Department of Public Health, School of Arts and Sciences, Massachusetts College of Pharmacy and Health Sciences (MCPHS), Boston, MA 02115, USA",institution
1422,https://openalex.org/W3003558240,3d printing,keyword
1423,https://openalex.org/W3003558240,polymers,keyword
1424,https://openalex.org/W3003558240,pharmaceuticals,keyword
1425,https://openalex.org/W3003558240,extrusion-based,keyword
1426,https://openalex.org/W4389477310,Alexander Kuzmenkov,author
1427,https://openalex.org/W4389477310,"Petrozavodsk State University, 33, Lenin Street, Petrozavodsk, 185910, Russia",institution
1428,https://openalex.org/W4389477310,RU,country
1429,https://openalex.org/W3032208421,A V Blokhin,author
1430,https://openalex.org/W3032208421,"Omsk State Technical University, 11 Mira ave., Omsk, 644050 Russia",institution
1431,https://openalex.org/W3032208421,RU,country
1432,https://openalex.org/W3032208421,A S Gritsay,author
1435,https://openalex.org/W3032208421,A A Sapilova,author
1438,https://openalex.org/W3032208421,N R Storozhenko,author
1441,https://openalex.org/W3032208421,A I Goleva,author
1444,https://openalex.org/W3032208421,M A Baeva,author
1447,https://openalex.org/W3032208421,3d printer,keyword
1448,https://openalex.org/W3032208421,optimization parametrs,keyword
1449,https://openalex.org/W4307327914,Madhukar Somireddy,author
1450,https://openalex.org/W4307327914,"Department of Mechanical Engineering, University of Louisville, Louisville, KY 40292, USA; Department of Mechanical Engineering, York University, Toronto, ON M3J 1P3, Canada",institution
1451,https://openalex.org/W4307327914,CA,country
1452,https://openalex.org/W4307327914,US,country
1453,https://openalex.org/W4307327914,Aleksander Czekanski,author
1454,https://openalex.org/W4307327914,"Department of Mechanical Engineering, York University, Toronto, ON M3J 1P3, Canada",institution
1456,https://openalex.org/W4307327914,Sundar V. Atre,author
1457,https://openalex.org/W4307327914,"Department of Mechanical Engineering, University of Louisville, Louisville, KY 40292, USA",institution
1459,https://openalex.org/W4307327914,failure behaviour,keyword
1460,https://openalex.org/W4307327914,modelling,keyword
1461,https://openalex.org/W4307327914,composite,keyword
1462,https://openalex.org/W4307327914,d-printed,keyword
1463,https://openalex.org/W3186293145,Narendra Reddy,author
1464,https://openalex.org/W3186293145,"Centre for Incubation, Innovation, Research and Consultancy, Jyothy Institute of Technology, Bengaluru, India",institution
1465,https://openalex.org/W3186293145,IN,country
1466,https://openalex.org/W3186293145,M.G. Ananthaprasad,author
1469,https://openalex.org/W3186293145,polymeric materials,keyword
1470,https://openalex.org/W3186293145,printing,keyword
1471,https://openalex.org/W3186293145,three-dimensional,keyword
1472,https://openalex.org/W3017343612,John Bradley Barger,author
1473,https://openalex.org/W3017343612,University of Alabama at Birmingham,institution
1474,https://openalex.org/W3017343612,US,country
1475,https://openalex.org/W3017343612,Danielle Edwards,author
1478,https://openalex.org/W3017343612,David Resuehr,author
1481,https://openalex.org/W3017343612,3d‐printing 3d‐printing,keyword
1482,https://openalex.org/W3017343612,3d‐printing solution,keyword
1483,https://openalex.org/W3017343612,technologies,keyword
